person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
FIN_ae191aca34,70,Male,North,53195,736,20930,3826,26016,55795,Self-Employed,Married,Mortgage,64,1,Personal,1,0.49,1,0.14,-13149,204786,No,1170,0
FIN_96ac3700a8,61,Female,West,42366,820,-311,2986,10121,57989,Retired,Widowed,Mortgage,22,4,Business,37,0.5,5,0.13,99387,150713,No,1812,0
FIN_71b8b55796,49,Female,South,55698,819,26572,1544,16998,26564,Self-Employed,Widowed,Mortgage,61,5,Car,27,0.7,5,0.29,193360,357288,No,195,0
FIN_65564fb70d,87,Female,South,48911,552,26278,3431,32178,51032,Self-Employed,Married,Mortgage,5,1,Home,1,0.3,8,0.07,60767,71417,Yes,809,0
FIN_988c39a667,49,Female,South,71774,670,20981,3924,43629,34293,Employed,Widowed,Mortgage,71,2,Personal,23,0.71,8,0.26,174037,157979,No,317,0
FIN_610b169faa,85,Female,West,88850,610,10294,3955,35717,51308,Employed,Single,Rent,30,2,Car,5,0.36,6,0.05,157245,294303,No,616,0
FIN_5db8e09270,72,Female,South,69635,533,24021,4240,15210,83974,Retired,Divorced,Own,66,2,Car,19,0.13,9,0.01,185209,263629,No,704,1
FIN_bfbd4b5db3,73,Male,West,84661,532,24851,2660,32765,39394,Retired,Single,Rent,41,1,Business,1,0.82,6,0.11,52662,286892,No,1486,1
FIN_d247a25b29,34,Female,South,90450,558,24949,2413,23295,19296,Self-Employed,Widowed,Mortgage,74,3,Personal,11,0.17,3,0.09,38756,191831,No,722,0
FIN_831be40bc3,55,Female,South,38783,727,12633,3340,-5142,77809,Self-Employed,Widowed,Own,23,2,Personal,31,0.85,5,0.15,161398,151067,Yes,1702,1
FIN_577b41460b,41,Male,North,62112,635,-7418,4356,24552,38759,Employed,Divorced,Mortgage,1,1,Education,17,0.21,9,0.25,102393,246919,No,-211,0
FIN_ce07778551,86,Female,East,63250,558,31164,2994,7457,37673,Self-Employed,Widowed,Mortgage,65,2,Education,39,0.37,8,0.2,109559,232664,No,1232,0
FIN_c6878c1bad,87,Male,North,37376,679,27726,1767,-7324,41372,Employed,Single,Rent,3,5,Car,22,0.72,8,0.24,91845,122381,No,1587,0
FIN_76a66ee215,28,Female,South,71332,403,13012,810,11556,59822,Self-Employed,Married,Rent,41,3,Business,25,0.23,7,0.06,46037,259747,No,1539,1
FIN_e300a19dee,33,Female,South,77102,555,9788,3300,-13806,51136,Unemployed,Widowed,Mortgage,59,5,Personal,22,0.3,0,0.13,169968,196483,Yes,600,0
FIN_8ad6b09540,76,Female,West,61618,497,42937,2416,32628,76386,Retired,Single,Own,71,5,Car,31,0.74,8,0.08,116273,314118,No,162,1
FIN_9a76474723,87,Male,West,36945,624,17409,3346,4438,66017,Unemployed,Divorced,Rent,50,3,Business,24,0.78,1,0.15,134634,289098,No,528,1
FIN_f70c898aaa,20,Female,West,95533,477,30111,2490,13641,66450,Unemployed,Single,Own,78,3,Car,18,0.8,1,0.15,92285,-3043,No,1581,1
FIN_18f71c7fd0,37,Female,East,57043,536,48555,2735,12807,70815,Retired,Single,Own,66,4,Home,24,0.45,0,0.04,100869,56903,No,285,0
FIN_3107d2cda1,76,Male,South,83967,515,24874,2195,22472,56394,Retired,Single,Own,88,1,Personal,3,0.12,0,0.28,136363,47260,No,1134,1
FIN_ceec3c3f95,53,Male,South,19138,620,27550,2695,2724,55931,Unemployed,Married,Rent,47,2,Education,30,0.61,5,0.08,86680,115624,No,673,0
FIN_5d7f41c791,36,Female,North,23355,747,16761,4050,28986,56907,Unemployed,Married,Own,10,1,Home,0,0.23,0,0.07,167231,293819,No,1205,0
FIN_0254006efa,84,Female,South,81915,678,38397,3057,19176,51718,Employed,Divorced,Own,18,3,Car,25,0.15,2,0.22,129613,217076,No,822,1
FIN_74dbe83b36,36,Female,West,83238,910,6363,2198,10637,88538,Retired,Single,Own,80,2,Personal,6,0.16,0,0.24,68421,156317,No,1511,0
FIN_f4a41e8bfd,37,Female,South,114059,430,16071,4161,13523,53923,Retired,Widowed,Own,33,3,Car,20,0.45,0,0.21,80864,159494,No,1478,0
FIN_1961b4241b,88,Male,North,60002,461,8575,4392,15032,56599,Retired,Divorced,Rent,22,2,Car,26,0.87,2,0.17,61188,225373,No,2352,0
FIN_d3694f731c,69,Female,East,74704,606,22498,3285,17008,67564,Employed,Divorced,Rent,40,4,Business,16,0.47,0,0.2,72632,335275,No,-368,0
FIN_4bc8a95ff5,50,Male,West,137539,585,4682,2648,23172,37794,Self-Employed,Widowed,Rent,83,4,Personal,29,0.48,7,0.09,147968,118052,No,778,0
FIN_b7b727c5a5,57,Female,North,50062,553,12230,2156,22789,61555,Retired,Divorced,Mortgage,8,3,Business,16,0.68,2,0.22,121869,360191,No,892,0
FIN_ffd71e46ac,56,Male,South,45981,542,29573,-293,1726,72451,Retired,Widowed,Mortgage,52,4,Business,35,0.56,8,0.17,79761,205651,No,1882,1
FIN_34f55933ff,18,Female,North,44319,680,11232,1925,11888,71598,Unemployed,Married,Mortgage,71,1,Personal,21,0.31,0,0.1,119144,228296,No,742,0
FIN_fe0427b006,28,Female,South,16120,673,13209,3793,38781,39538,Unemployed,Married,Mortgage,48,5,Education,35,0.67,7,0.25,152542,83497,No,1301,0
FIN_11aef108a5,74,Female,West,55404,595,9307,4033,32835,55468,Unemployed,Widowed,Own,48,5,Home,8,0.8,0,0.03,120777,168281,No,484,0
FIN_4b392b7127,67,Female,South,94538,656,34755,2632,43922,46010,Employed,Divorced,Rent,99,1,Home,10,0.41,0,0.03,82675,232084,No,814,0
FIN_64df80f126,40,Male,West,35724,614,20116,-657,32094,42055,Retired,Married,Own,26,2,Education,6,0.76,8,0.18,220932,285244,No,1450,0
FIN_6246259749,48,Female,South,114415,680,9764,3879,7164,60277,Unemployed,Divorced,Mortgage,73,1,Business,13,0.77,2,0.01,182224,59245,No,1605,0
FIN_336a4ff290,59,Female,West,84552,693,9949,2731,6938,66811,Retired,Married,Rent,6,5,Business,29,0.76,7,0.12,80505,145183,No,556,0
FIN_300b947020,24,Male,West,83218,695,7220,3524,-28184,46484,Self-Employed,Single,Own,92,3,Home,21,0.62,2,0.03,79581,124825,No,354,0
FIN_b26fb83cd4,33,Female,North,57371,648,26924,3718,24672,31670,Employed,Divorced,Rent,72,1,Business,29,0.11,2,0.03,89590,284241,No,1879,0
FIN_5908966aad,77,Male,North,54205,634,22124,3528,11388,74323,Self-Employed,Divorced,Own,83,2,Car,10,0.88,2,0.14,100525,169265,No,656,1
FIN_f08e1e8e0a,19,Female,North,67965,542,1890,4616,36341,52109,Retired,Divorced,Rent,18,4,Car,32,0.13,1,0.03,78449,344324,No,467,1
FIN_a7fc472763,38,Female,East,22052,593,19128,3541,21312,47757,Retired,Single,Own,5,5,Business,14,0.52,7,0.14,91124,167976,No,1321,0
FIN_5bd4e0a495,65,Male,East,24138,436,12130,3682,36905,39420,Retired,Divorced,Rent,4,4,Home,17,0.57,9,0.25,69654,74309,No,2164,0
FIN_88393d2885,29,Male,North,94784,614,10939,2283,7218,58526,Unemployed,Widowed,Mortgage,25,5,Education,28,0.5,3,0.26,137210,401048,No,764,0
FIN_1b30150508,86,Female,West,81466,611,28598,837,38975,72345,Retired,Widowed,Rent,49,4,Home,0,0.39,7,0.18,88037,274508,No,1365,0
FIN_b05e8d92d7,54,Male,East,51237,729,24432,2631,20271,29262,Employed,Widowed,Mortgage,68,2,Home,14,0.35,5,0.26,49519,143006,Yes,1346,0
FIN_2e63876d9f,49,Female,East,85041,500,8347,2293,25941,31335,Self-Employed,Single,Mortgage,58,4,Personal,38,0.53,3,0.13,97184,281656,No,678,0
FIN_3072d678b8,26,Female,North,72988,521,32777,4210,14296,13290,Employed,Divorced,Rent,15,4,Business,39,0.67,6,0.26,58476,242532,Yes,1724,1
FIN_0aaee57768,36,Female,East,50945,512,-3507,3171,43684,63352,Employed,Divorced,Own,52,5,Home,6,0.13,8,0.08,68268,167837,Yes,2258,0
FIN_0cec4c35a8,65,Male,North,53299,799,5354,4274,36428,55036,Unemployed,Widowed,Mortgage,40,1,Business,28,0.72,7,0.05,95254,330306,No,913,1
FIN_f27f4f06cf,20,Female,East,52220,580,11217,3365,2530,47072,Unemployed,Widowed,Rent,81,4,Personal,20,0.26,4,0.14,67629,234263,No,727,0
FIN_52db86c4b1,51,Male,West,61631,455,21510,1809,18818,73830,Unemployed,Single,Rent,24,4,Car,30,0.34,9,0.04,43411,213527,Yes,567,0
FIN_3e2d507f72,41,Female,East,67013,764,24313,4744,17664,76135,Employed,Married,Mortgage,26,4,Car,14,0.36,4,0.27,135181,267810,No,381,0
FIN_07a26402ad,71,Female,South,49751,606,18101,4428,26494,50569,Unemployed,Widowed,Mortgage,73,5,Business,34,0.72,2,0.05,32760,201914,No,989,0
FIN_d904f3d0bc,50,Female,South,52926,560,21339,4213,10227,13637,Retired,Married,Mortgage,71,5,Education,18,0.45,3,0.18,36621,173464,No,-23,0
FIN_667534dfa6,41,Female,West,19734,647,18998,3391,30032,22286,Self-Employed,Single,Own,69,5,Home,39,0.52,4,0.23,147348,255553,No,1191,0
FIN_5941dabd32,89,Female,East,66673,748,18714,3373,19670,51567,Unemployed,Married,Rent,15,4,Business,8,0.68,1,0.07,152864,257539,Yes,1746,0
FIN_962640677b,53,Male,West,74000,548,18796,1122,-14620,67963,Unemployed,Widowed,Rent,68,5,Personal,16,0.22,5,0.17,41977,288797,No,1925,1
FIN_8a234447db,55,Female,West,54799,762,34808,3707,-110,86038,Unemployed,Divorced,Mortgage,67,3,Education,27,0.78,9,0.1,140652,59898,No,626,0
FIN_8d90ef5693,42,Female,North,84332,683,2225,4117,44835,33799,Retired,Married,Rent,66,4,Car,15,0.13,7,0.29,109970,171802,No,467,0
FIN_6ed6349905,35,Male,West,65106,778,-1998,2406,43926,59024,Employed,Widowed,Own,92,2,Personal,27,0.28,6,0.21,89395,147564,No,1693,0
FIN_3b1606bd39,83,Male,East,112316,608,28523,1563,3178,49114,Employed,Married,Own,90,5,Car,0,0.17,7,0.14,115483,202970,No,2077,0
FIN_46005635a2,71,Female,West,51890,705,25141,5079,18207,48182,Unemployed,Married,Rent,14,3,Education,20,0.68,4,0.25,55265,282166,Yes,2256,0
FIN_eee4d40a0b,52,Male,North,57290,693,31219,832,62828,54205,Retired,Widowed,Own,0,3,Education,15,0.64,5,0.11,68647,180710,No,1160,1
FIN_75dcf0dd0f,78,Other,North,63761,575,3369,2796,28657,31875,Self-Employed,Married,Rent,62,5,Car,5,0.41,2,0.05,151283,125940,No,1310,0
FIN_e15afe5f95,58,Female,North,4255,695,23488,4165,40420,71805,Unemployed,Single,Mortgage,8,4,Personal,21,0.45,4,0.16,86997,183262,No,1170,0
FIN_b6d093a56a,50,Female,South,18381,757,27701,1888,24876,84972,Self-Employed,Married,Mortgage,28,5,Business,35,0.7,9,0.16,53277,224701,No,143,0
FIN_54e519b33e,85,Female,South,107362,847,22076,4425,-14750,60104,Self-Employed,Married,Own,64,1,Home,5,0.62,9,0.3,154854,296035,No,753,0
FIN_b02b3ac775,50,Male,West,78765,899,12593,3070,21754,31734,Self-Employed,Married,Mortgage,62,4,Education,23,0.46,3,0.04,142863,345000,Yes,941,0
FIN_091bc74470,31,Female,East,62027,722,15050,3136,24937,47137,Self-Employed,Divorced,Mortgage,62,2,Home,13,0.71,9,0.24,133694,258853,No,1363,0
FIN_30facc6121,38,Female,South,94433,794,29840,5492,13802,39180,Unemployed,Divorced,Mortgage,17,3,Education,2,0.62,3,0.27,122833,89496,Yes,1141,0
FIN_ad48ed9d37,65,Male,North,61160,672,16951,1891,28721,48758,Retired,Single,Rent,9,5,Education,1,0.71,5,0.04,87173,221302,No,1269,0
FIN_f9f317467a,37,Male,West,63371,544,33251,2604,20899,74116,Employed,Widowed,Mortgage,80,4,Car,5,0.68,7,0.08,155780,363541,No,520,1
FIN_6f909380d3,25,Male,East,59078,743,7692,2025,11966,37942,Self-Employed,Widowed,Rent,24,4,Personal,22,0.11,6,0.07,-1731,207469,No,1226,0
FIN_64122d63d9,24,Male,East,50303,643,12318,912,7005,18271,Unemployed,Married,Rent,60,1,Home,23,0.16,7,0.27,45026,1001,No,792,0
FIN_aa65de39c1,84,Male,North,69469,776,21520,2943,17772,49683,Retired,Divorced,Rent,73,1,Personal,30,0.2,9,0.08,41586,73777,No,1032,0
FIN_cff4f91d63,34,Male,East,37077,584,27949,4976,6534,39644,Self-Employed,Widowed,Rent,75,1,Car,30,0.45,5,0.08,78254,306370,No,739,0
FIN_a50e1b0bb2,50,Male,West,58235,706,34693,4040,3361,56312,Unemployed,Married,Own,11,5,Business,14,0.67,6,0.23,47028,249776,No,1136,1
FIN_2c23b90205,65,Male,East,-3728,757,22459,934,42878,63625,Unemployed,Divorced,Own,10,4,Education,36,0.31,0,0.21,130893,252085,No,1196,0
FIN_759172b274,76,Male,North,62879,703,2744,2825,4024,57969,Employed,Married,Own,50,1,Car,1,0.8,9,0.08,144329,5197,No,1291,0
FIN_952e42c1ae,39,Male,West,67911,543,1875,2438,43940,50398,Employed,Married,Own,6,5,Education,32,0.51,3,0.19,174650,397792,No,843,1
FIN_40514ba719,47,Male,West,77053,509,21633,3910,20002,53320,Self-Employed,Divorced,Mortgage,72,3,Personal,17,0.26,2,0.06,115687,260035,No,1141,0
FIN_c2a41055f8,55,Female,East,106374,683,27434,2797,22853,55897,Retired,Single,Mortgage,79,3,Home,10,0.42,1,0.28,57184,354292,No,350,0
FIN_4286f0c82f,68,Male,South,19547,445,16698,2611,13369,64663,Self-Employed,Single,Mortgage,99,5,Personal,24,0.78,5,0.13,85349,-13823,No,-125,0
FIN_ab99ae6231,71,Male,North,44763,872,16405,1626,-1710,93942,Unemployed,Single,Own,1,5,Education,19,0.17,5,0.14,51916,186588,No,950,0
FIN_3e135ef2f9,25,Male,East,54217,610,26267,3394,52808,35509,Self-Employed,Divorced,Mortgage,87,1,Car,38,0.17,4,0.17,160756,246736,No,597,0
FIN_bc413e0a74,44,Male,East,70162,637,8570,4321,43188,37146,Self-Employed,Single,Rent,81,5,Business,7,0.28,1,0.03,100562,345346,No,1420,0
FIN_e719d7a0e1,44,Male,East,58319,641,16095,4012,42674,25195,Retired,Married,Own,70,5,Personal,32,0.14,6,0.1,147325,203327,No,1636,1
FIN_74144693d8,38,Male,West,77922,570,15218,3514,19638,47193,Unemployed,Widowed,Rent,81,1,Education,23,0.45,8,0.07,80861,238632,No,930,0
FIN_a0154d6f14,47,Female,North,63905,735,24356,2552,9344,66793,Unemployed,Married,Mortgage,69,4,Business,20,0.22,8,0.12,156944,207763,No,1646,0
FIN_6cb55fc710,45,Female,East,106390,581,27417,4373,20960,57359,Employed,Married,Own,4,5,Personal,7,0.82,0,0.28,41416,-32080,No,1257,0
FIN_8e4153d48f,81,Male,North,21731,632,25644,4509,-1361,85295,Unemployed,Divorced,Own,13,1,Education,36,0.8,8,0.02,139195,207451,No,1213,1
FIN_2437f92330,86,Male,West,85798,629,17953,2734,27755,51737,Retired,Married,Own,92,5,Home,4,0.53,7,0.08,100744,30935,Yes,788,0
FIN_87aa8559d9,78,Female,East,46806,683,33402,2505,21073,44036,Employed,Single,Own,83,1,Home,39,0.71,1,0.16,133095,18109,No,853,0
FIN_8d030f2edb,85,Male,South,73648,547,7050,3473,-4207,72213,Self-Employed,Married,Mortgage,11,3,Business,18,0.7,0,0.09,71869,261577,No,811,0
FIN_0095eaa44a,36,Male,North,42724,570,11038,1948,54643,49098,Unemployed,Married,Rent,95,1,Business,36,0.51,8,0.27,136925,82467,No,1982,0
FIN_ea0c810056,21,Female,West,34820,550,20833,5568,30071,66003,Self-Employed,Married,Rent,42,3,Personal,1,0.71,1,0.08,118383,374426,No,1717,0
FIN_c2708f930c,52,Female,South,83617,559,13088,4414,15537,29646,Unemployed,Single,Mortgage,63,5,Personal,19,0.35,4,0.27,72823,170591,No,1372,0
FIN_8b8b1053ed,81,Female,West,110469,677,23527,2238,38944,41382,Unemployed,Divorced,Own,84,3,Personal,4,0.19,4,0.29,26728,282758,No,1289,0
FIN_5c174d66a4,66,Male,West,79451,674,23873,2408,37381,88550,Unemployed,Married,Own,50,1,Business,25,0.53,4,0.06,100272,137140,No,1496,0
FIN_0594bf2862,34,Male,East,39662,601,46172,276,11794,60065,Self-Employed,Widowed,Rent,29,3,Personal,6,0.31,8,0.25,1398,221647,No,1683,0
FIN_ba865a8544,61,Male,North,65903,727,30249,5344,44765,56933,Unemployed,Single,Rent,69,3,Business,22,0.64,2,0.05,14364,214471,No,57,0
FIN_8f8d22ef8e,47,Male,North,58631,458,19012,1012,3495,59858,Retired,Married,Mortgage,68,2,Business,9,0.77,9,0.14,99072,-100202,No,592,0
FIN_1f813943da,63,Female,North,63130,611,15271,1488,22408,37349,Retired,Widowed,Mortgage,61,4,Business,17,0.17,1,0.17,93391,160765,Yes,444,0
FIN_b9adc8854a,23,Male,West,62523,632,30125,3689,24808,55313,Retired,Married,Rent,75,3,Education,28,0.81,0,0.11,99029,94745,No,660,0
FIN_e9636e049c,54,Female,South,42041,661,10996,3686,-1986,56541,Retired,Widowed,Own,19,1,Education,13,0.63,7,0.13,120841,-15431,No,1365,0
FIN_6099144a47,41,Other,West,60254,707,16824,3863,19772,42360,Employed,Single,Mortgage,43,5,Home,26,0.86,5,0.14,37301,403898,No,904,0
FIN_bcb2c6ccfe,63,Male,South,88899,710,27017,3233,2624,51119,Unemployed,Single,Mortgage,58,1,Education,7,0.15,4,0.12,46494,313068,No,1213,0
FIN_d4f07097db,70,Female,East,38857,521,26302,3338,2443,64867,Retired,Single,Own,41,4,Home,31,0.49,2,0.08,60397,159801,No,1723,0
FIN_fc4424e1bb,77,Female,South,73012,519,2398,4272,20738,50448,Self-Employed,Divorced,Rent,82,3,Car,5,0.58,5,0.08,90739,95876,No,775,0
FIN_7ce5cc39b6,80,Male,East,91298,626,31946,1760,6706,53267,Retired,Widowed,Rent,24,1,Education,15,0.86,6,0.15,151429,214538,No,1267,0
FIN_96502cdb90,49,Male,North,95041,505,-14453,6491,24460,80593,Retired,Divorced,Own,67,2,Car,34,0.52,8,0.2,144158,286289,No,773,0
FIN_76397cf469,50,Male,East,20996,637,12032,2225,10615,57839,Employed,Married,Mortgage,53,5,Education,37,0.31,2,0.28,89030,160023,No,954,0
FIN_5b7afeee2b,84,Male,East,80122,693,23600,741,29592,45235,Retired,Married,Own,69,4,Business,8,0.22,0,0.04,89081,279042,No,658,0
FIN_3c27490a01,35,Male,West,123421,807,17652,1951,5049,27145,Unemployed,Divorced,Mortgage,93,3,Car,6,0.51,4,0.07,203145,246195,No,1681,0
FIN_d238d2073e,42,Male,West,101095,408,28010,5941,7066,26534,Unemployed,Divorced,Own,59,4,Personal,29,0.4,8,0.22,131858,246454,No,1182,0
FIN_cdba573ac5,71,Female,East,65139,739,17311,3161,6847,39075,Retired,Single,Own,50,5,Education,33,0.7,8,0.17,124162,257022,No,1039,0
FIN_a8a450c4af,75,Female,West,74136,490,27490,1775,8153,45889,Employed,Single,Mortgage,32,1,Personal,21,0.38,7,0.07,187647,339644,No,1667,1
FIN_10839cbdcb,84,Female,North,23874,711,1260,4367,9760,61459,Unemployed,Single,Rent,44,5,Home,5,0.36,1,0.05,98559,485237,No,795,1
FIN_223498c23e,63,Female,East,81125,522,24100,1972,22011,32021,Unemployed,Single,Rent,77,4,Home,5,0.1,7,0.01,58221,251730,No,603,0
FIN_cd3fd4533c,41,Female,East,57034,631,37134,555,1340,39612,Self-Employed,Married,Rent,64,5,Car,28,0.28,6,0.18,82342,295091,No,1431,0
FIN_22bdd7ccbc,49,Other,East,107694,713,33454,3838,38907,53112,Employed,Single,Mortgage,38,3,Education,27,0.24,4,0.18,97367,292147,No,583,1
FIN_fa2794b336,64,Male,East,94662,763,27745,5754,27243,65630,Self-Employed,Widowed,Mortgage,69,1,Car,1,0.22,0,0.16,46259,263500,Yes,817,0
FIN_be40216873,40,Male,West,37419,561,17350,3756,26432,68426,Self-Employed,Married,Rent,48,3,Business,8,0.5,4,0.1,157946,283710,No,583,1
FIN_9116ac4d12,83,Female,South,19890,666,15053,868,1140,34373,Retired,Divorced,Rent,31,4,Business,26,0.33,6,0.05,12481,194309,No,1141,0
FIN_b8fe8e4edc,44,Female,North,77856,634,26222,2970,14581,65506,Self-Employed,Single,Rent,39,1,Business,6,0.66,8,0.2,137263,296355,No,424,0
FIN_f884279c7b,19,Female,East,67930,715,6369,1789,19150,99091,Employed,Single,Mortgage,32,5,Education,38,0.89,5,0.25,77500,237889,No,750,0
FIN_2e9a79a7d0,34,Female,West,91267,520,21557,2980,15034,52916,Self-Employed,Widowed,Own,57,4,Business,6,0.5,2,0.07,55156,37197,No,725,0
FIN_0ff22cfd70,50,Female,North,74322,605,22438,4864,17450,39856,Retired,Divorced,Rent,74,1,Home,16,0.59,5,0.29,7407,208451,Yes,1844,0
FIN_4d4ff25792,26,Male,West,45893,689,27675,5441,27871,35567,Self-Employed,Married,Mortgage,90,1,Education,37,0.36,8,0.17,144454,56365,No,1025,0
FIN_c116d615b1,60,Male,South,79719,796,10675,2919,38341,2207,Employed,Single,Rent,80,1,Education,4,0.14,6,0.1,105505,142583,No,1001,0
FIN_921e3d5437,65,Male,West,26116,502,26945,2890,-6830,44840,Self-Employed,Single,Rent,99,5,Car,18,0.84,6,0.13,38752,260342,No,304,1
FIN_7fae02064e,56,Female,North,60061,693,5078,4358,29605,42860,Employed,Widowed,Rent,25,1,Car,35,0.56,6,0.16,93874,202824,Yes,851,0
FIN_090311122b,59,Female,North,60310,630,16279,3432,28890,39326,Employed,Single,Mortgage,3,2,Business,31,0.74,5,0.24,94139,95685,No,116,1
FIN_003c4e4fa7,43,Female,North,106537,630,24261,-779,23134,40692,Self-Employed,Single,Mortgage,11,5,Home,3,0.45,3,0.15,115529,36022,No,736,1
FIN_b9d633e085,67,Male,West,61010,574,7971,3242,33047,61247,Unemployed,Single,Mortgage,26,4,Car,1,0.87,2,0.11,136940,59907,No,24,0
FIN_6e2805a4e8,42,Male,East,61587,708,40447,942,16809,69478,Employed,Single,Rent,45,2,Car,37,0.8,1,0.06,172314,378661,No,1634,0
FIN_00a2a17849,41,Female,South,39009,862,21955,5772,25929,75982,Self-Employed,Single,Own,18,4,Car,15,0.18,8,0.23,134995,249821,No,1961,0
FIN_2606ef6378,30,Female,West,56630,555,37804,2394,4087,46836,Self-Employed,Married,Own,9,4,Education,8,0.71,3,0.28,86774,323341,No,72,0
FIN_e7e49d80ee,77,Female,East,84351,562,2453,2936,3288,65242,Unemployed,Married,Own,88,4,Education,1,0.32,8,0.14,118238,238001,Yes,735,1
FIN_2f34c443e9,24,Female,West,22678,627,23076,4359,32427,64935,Self-Employed,Married,Rent,81,3,Car,23,0.56,5,0.15,-37380,293688,No,300,0
FIN_6fab79bc4a,74,Male,South,30604,706,14370,1248,-12567,9997,Retired,Married,Mortgage,66,4,Home,29,0.15,9,0.2,161320,190470,No,-415,0
FIN_2e0da10f9d,53,Male,South,66797,610,18224,3308,62826,55522,Unemployed,Married,Mortgage,24,5,Home,3,0.69,1,0.06,107557,308053,No,755,0
FIN_339395577e,62,Female,East,106172,674,23769,4713,31612,83249,Employed,Married,Own,21,3,Car,23,0.39,5,0.23,136965,-18475,Yes,927,0
FIN_0e08d6c92a,37,Female,South,129767,614,4794,2871,8165,11194,Retired,Divorced,Mortgage,49,4,Personal,29,0.17,2,0.25,76424,269874,No,1356,0
FIN_f518a62131,82,Male,North,67201,605,23970,-534,27499,59521,Retired,Single,Mortgage,33,3,Home,6,0.45,6,0.06,59996,350237,Yes,688,1
FIN_ac0bafcee8,25,Male,South,45181,689,18849,4468,7239,61232,Retired,Widowed,Own,75,1,Business,17,0.5,3,0.28,51026,251333,No,725,1
FIN_4767b02dc7,33,Male,West,42401,601,13166,814,5539,86492,Unemployed,Single,Own,58,4,Personal,29,0.22,0,0.17,156104,248968,No,1196,0
FIN_8b2bbbf256,31,Male,South,95216,458,25853,791,33410,43058,Self-Employed,Married,Own,27,1,Business,9,0.67,2,0.04,125314,217833,No,2016,0
FIN_2192abf618,32,Female,North,37563,759,35235,4042,26710,58778,Unemployed,Widowed,Own,57,5,Car,31,0.8,8,0.3,150020,299788,Yes,1075,0
FIN_22351dd721,83,Female,North,49032,720,14323,2611,9365,120763,Employed,Single,Mortgage,48,3,Business,13,0.76,6,0.15,123610,230991,No,811,0
FIN_8a3243a4e3,47,Male,North,35813,480,30591,5342,40531,30106,Self-Employed,Widowed,Mortgage,67,5,Education,37,0.64,9,0.21,225609,297869,No,1149,0
FIN_22be9f5243,80,Female,South,64716,550,16559,3465,43197,42046,Retired,Widowed,Rent,75,4,Home,21,0.81,3,0.22,147302,145620,No,663,0
FIN_ba270e3326,68,Female,East,96667,842,9045,2789,-15725,35716,Employed,Divorced,Own,17,3,Education,30,0.21,6,0.02,118291,277191,No,1122,0
FIN_4f3fa5c2a7,42,Male,East,80440,328,5028,4407,18682,51423,Employed,Married,Own,72,3,Education,27,0.25,3,0.09,51293,36186,No,422,0
FIN_ee9da9a60d,75,Female,West,25054,539,25021,174,36638,33403,Retired,Divorced,Own,17,3,Education,34,0.42,7,0.06,58674,246525,No,512,0
FIN_5531a4cf95,80,Female,East,68882,604,10903,2458,19852,51204,Retired,Single,Mortgage,14,2,Car,12,0.4,0,0.16,161015,215799,No,1724,1
