person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
7235848,20,Female,West,95533,477,30111,2490,13641,66450,Unemployed,Single,Own,45,3,Car,18,0.8,1,0.15,92285,-3043,No,1581,1
4187696,37,Female,East,57043,536,48555,2735,12807,70815,Retired,Single,Own,66,4,Home,24,0.45,0,0.04,100869,56903,No,285,0
7833784,76,Male,South,83967,515,24874,2195,22472,61526,Retired,Single,Own,88,1,Personal,3,0.12,0,0.28,136363,47260,No,1134,1
2427721,53,Male,South,19138,620,27550,2695,2724,55931,Unemployed,Married,Rent,47,2,Education,30,0.61,5,0.08,86680,115624,No,673,0
3167358,36,Female,North,23355,747,16761,4050,28986,56907,Unemployed,Married,Own,10,1,Home,0,0.23,0,0.07,167231,293819,No,1205,0
7530640,84,Female,South,81915,678,38397,3057,19176,51718,Employed,Divorced,Own,18,3,Car,25,0.15,2,0.22,129613,217076,No,822,1
5662969,36,Female,West,83238,910,6363,2198,10637,88538,Retired,Single,Own,80,2,Personal,6,0.16,0,0.24,68421,156317,No,1511,0
460971,37,Female,South,114059,430,16071,4161,13523,53923,Retired,Widowed,Own,33,3,Car,20,0.45,0,0.21,80864,159494,No,1478,0
4588088,88,Male,North,60002,461,8575,4392,15032,56599,Retired,Divorced,Rent,22,2,Car,26,0.87,2,0.17,61188,225373,No,2352,0
869413,69,Female,East,74704,606,22498,3285,17008,67564,Employed,Divorced,Rent,40,4,Business,16,0.47,2,0.2,72632,335275,No,-368,0
2255302,50,Male,West,137539,585,4682,2648,23172,37794,Self-Employed,Widowed,Rent,83,4,Personal,29,0.38,7,0.09,147968,118052,No,778,0
5445649,57,Female,North,50062,553,12230,2156,22789,61555,Retired,Divorced,Mortgage,8,3,Business,16,0.68,2,0.22,121869,360191,No,892,0
9647798,56,Male,South,45981,542,29573,-293,1726,72451,Retired,Widowed,Mortgage,52,4,Business,35,0.56,8,0.17,79761,205651,No,1882,1
2678796,18,Female,North,44319,680,11232,1925,11888,71598,Unemployed,Married,Mortgage,71,1,Personal,21,0.31,0,0.1,119144,228296,No,742,0
9175813,28,Female,South,16120,673,13209,3793,38781,39538,Unemployed,Married,Mortgage,48,5,Education,35,0.67,7,0.25,152542,83497,No,1301,0
4537418,74,Female,West,55404,595,9307,4033,32835,55468,Unemployed,Widowed,Own,48,5,Home,8,0.8,0,0.03,120777,168281,No,484,0
9579525,67,Female,South,94538,656,34755,4030,43922,46010,Employed,Divorced,Rent,99,1,Home,10,0.41,0,0.03,82675,232084,No,814,0
2740258,40,Male,West,35724,614,20116,-657,32094,42055,Retired,Married,Own,26,2,Education,6,0.76,8,0.18,220932,285244,No,1450,0
8390730,48,Female,South,114415,680,9764,3879,7164,60277,Unemployed,Divorced,Mortgage,73,1,Business,13,0.77,2,0.01,182224,59245,No,1605,0
9463998,59,Female,West,84552,693,9949,2731,6938,66811,Retired,Married,Rent,6,5,Business,29,0.76,7,0.12,80505,145183,No,556,0
5120618,73,Male,West,83218,695,7220,3524,-28184,46484,Self-Employed,Single,Own,92,3,Home,21,0.62,2,0.03,79581,124825,No,354,0
2871754,33,Female,North,57371,648,26924,3718,24672,31670,Employed,Divorced,Rent,72,1,Business,29,0.11,2,0.03,89590,284241,No,1879,0
5914358,77,Male,North,54205,634,22124,3528,11388,74323,Self-Employed,Divorced,Own,83,2,Car,10,0.88,2,0.14,100525,169265,No,656,1
3823514,19,Female,North,67965,542,1890,4616,36341,52109,Retired,Divorced,Rent,18,4,Car,32,0.13,1,0.03,78449,344324,No,467,1
8857714,38,Female,East,22052,593,19128,3541,21312,47757,Retired,Single,Own,5,5,Business,14,0.52,7,0.14,91124,167976,No,1321,0
452699,65,Male,East,24138,436,12130,3682,36905,39420,Retired,Divorced,Rent,4,4,Home,17,0.57,9,0.25,69654,74309,No,2164,0
3926253,29,Male,North,94784,614,10939,2283,7218,58526,Unemployed,Widowed,Mortgage,25,5,Education,27,0.5,3,0.26,137210,401048,No,764,0
2943495,86,Female,West,81466,611,28598,837,38975,72345,Retired,Widowed,Rent,49,4,Home,0,0.39,7,0.18,88037,274508,No,1365,0
9112822,54,Male,East,51237,729,24432,2631,20271,29262,Employed,Widowed,Mortgage,68,3,Home,14,0.35,5,0.26,49519,143006,Yes,1346,0
1333258,49,Female,East,85041,500,8347,2293,25941,31335,Self-Employed,Single,Mortgage,58,4,Personal,38,0.53,3,0.13,97184,281656,No,678,0
173790,26,Female,North,72988,521,32777,4210,14296,13290,Employed,Divorced,Rent,15,4,Business,39,0.67,6,0.26,58476,242532,Yes,1724,1
4417617,36,Female,East,50945,512,-3507,3171,43684,63352,Employed,Divorced,Own,52,5,Home,6,0.13,8,0.08,68268,167837,Yes,2258,0
7922141,65,Male,North,53299,799,5354,4274,36428,55036,Unemployed,Widowed,Mortgage,40,1,Business,28,0.72,7,0.05,95254,330306,No,913,1
7827577,20,Female,East,52220,580,11217,3365,2530,47072,Unemployed,Divorced,Rent,81,4,Personal,20,0.26,4,0.14,67629,234263,No,727,0
941008,51,Male,West,61631,455,21510,1809,18818,73830,Unemployed,Single,Rent,24,4,Car,30,0.34,9,0.04,43411,213527,Yes,567,0
700256,41,Female,East,67013,764,24313,4744,17664,76135,Employed,Married,Mortgage,26,4,Car,14,0.36,4,0.27,135181,267810,No,381,0
101358,71,Female,South,49751,606,18101,4428,26494,50569,Unemployed,Widowed,Mortgage,73,5,Business,34,0.72,2,0.21,32760,201914,No,989,0
3443416,50,Female,South,52926,560,21339,4213,10227,13637,Retired,Married,Mortgage,71,5,Education,18,0.45,3,0.18,36621,173464,No,-23,0
5013022,41,Female,West,19734,647,18998,3391,30032,22286,Self-Employed,Single,Own,69,5,Home,39,0.52,4,0.23,147348,255553,No,1191,0
7700369,89,Female,East,66673,748,18714,3373,19670,51567,Unemployed,Married,Rent,15,4,Business,8,0.68,1,0.07,152864,257539,Yes,1746,0
5289188,53,Male,West,74000,548,18796,1122,-14620,67963,Unemployed,Widowed,Rent,68,5,Personal,16,0.22,5,0.17,41977,288797,No,1925,1
9419206,55,Female,West,54799,762,34808,3707,-110,86038,Unemployed,Divorced,Mortgage,67,3,Education,27,0.78,9,0.1,140652,59898,No,626,0
4732213,42,Female,North,54863,683,2225,4117,44835,33799,Retired,Married,Rent,66,4,Car,15,0.13,7,0.29,109970,171802,No,467,0
4975829,35,Male,West,65106,778,-1998,2406,43926,59024,Employed,Widowed,Own,92,2,Personal,27,0.28,6,0.21,89395,147564,No,1693,0
2783442,83,Male,East,112316,608,28523,1563,3178,49114,Employed,Married,Own,90,5,Car,0,0.17,7,0.14,115483,202970,No,2077,0
9977981,71,Female,West,51890,705,25141,5079,18207,48182,Unemployed,Married,Rent,14,3,Education,20,0.68,4,0.25,55265,282166,Yes,2256,0
2550935,52,Male,North,57290,693,31219,832,62828,54205,Retired,Widowed,Own,0,3,Education,15,0.64,5,0.11,68647,180710,No,1160,1
515386,78,Other,North,63761,575,3369,2796,28657,31875,Self-Employed,Married,Rent,62,5,Car,5,0.41,2,0.05,151283,125940,No,1310,0
1488978,58,Female,North,4255,695,23488,4165,40420,71805,Unemployed,Single,Mortgage,8,4,Personal,21,0.45,4,0.16,86997,183262,No,1170,0
6052250,50,Female,South,18381,757,27701,1888,24876,84972,Self-Employed,Married,Mortgage,28,5,Business,35,0.7,9,0.16,53277,224701,No,143,1
492900,85,Female,South,107362,847,22076,4425,-14750,60104,Self-Employed,Married,Own,64,2,Home,5,0.62,9,0.3,154854,296035,No,753,0
1064574,50,Male,West,78765,899,12593,3070,21754,31734,Self-Employed,Married,Mortgage,62,4,Education,23,0.46,3,0.04,142863,345000,Yes,941,0
8111609,31,Female,East,62027,722,15050,3136,24937,47137,Self-Employed,Divorced,Mortgage,62,2,Home,13,0.71,9,0.24,133694,258853,No,1363,0
630891,38,Female,South,94433,794,29840,5492,13802,39180,Unemployed,Divorced,Mortgage,17,3,Education,2,0.62,3,0.27,122833,89496,Yes,1141,0
7319665,65,Male,South,61160,672,16951,1891,28721,48758,Retired,Single,Rent,9,5,Education,1,0.71,5,0.04,87173,221302,No,1269,0
2771412,37,Female,West,63371,544,33251,2604,20899,74116,Employed,Widowed,Mortgage,80,4,Car,5,0.68,7,0.08,155780,363541,No,520,1
960945,25,Male,East,59078,743,7692,2025,11966,37942,Self-Employed,Widowed,Rent,24,4,Personal,22,0.11,6,0.07,-1731,207469,No,1226,0
2761039,24,Male,East,50303,643,12318,912,7005,18271,Unemployed,Married,Rent,60,1,Home,23,0.16,7,0.27,45026,1001,No,792,0
7677360,84,Male,North,69469,776,21520,2943,17772,49683,Retired,Divorced,Rent,73,1,Personal,30,0.2,9,0.08,41586,73777,No,1032,0
8097830,34,Male,East,37077,584,27949,4976,6534,47137,Self-Employed,Widowed,Rent,75,1,Car,30,0.45,5,0.08,78254,306370,No,739,0
8904253,50,Male,West,58235,706,34693,4040,3361,56312,Unemployed,Married,Own,11,5,Business,14,0.67,6,0.23,47028,249776,No,1136,1
6321710,65,Male,East,-3728,757,22459,934,42878,63625,Unemployed,Divorced,Own,10,4,Education,36,0.31,0,0.21,130893,252085,No,1196,0
8135739,76,Male,North,62879,703,2744,2825,4024,57969,Employed,Married,Own,50,1,Car,1,0.8,9,0.08,144329,5197,No,1291,0
1714405,39,Male,West,67911,543,1875,2438,43940,50398,Employed,Married,Own,6,5,Education,32,0.51,3,0.19,174650,397792,No,843,1
5877777,47,Male,West,77053,509,21633,3910,20002,53320,Self-Employed,Divorced,Mortgage,72,3,Personal,17,0.26,2,0.06,115687,260035,No,1141,0
1189256,55,Female,East,106374,683,27434,2797,22853,55897,Retired,Single,Mortgage,79,3,Home,10,0.42,1,0.28,57184,354292,No,350,0
1802441,68,Male,South,19547,445,16698,2611,13369,64663,Self-Employed,Single,Mortgage,99,5,Personal,24,0.78,5,0.13,85349,-13823,No,-125,0
3026156,71,Male,North,44763,872,16405,1626,-1710,93942,Unemployed,Single,Own,1,5,Education,19,0.17,5,0.14,51916,186588,No,950,0
8817674,25,Male,East,54217,610,26267,3394,52808,35509,Self-Employed,Divorced,Mortgage,87,1,Car,38,0.17,4,0.17,160756,246736,No,597,0
3811104,44,Male,East,70162,637,8570,4321,43188,37146,Self-Employed,Single,Rent,81,5,Business,7,0.28,1,0.03,100562,345346,No,1420,0
8718836,44,Male,East,58319,641,16095,4012,42674,25195,Retired,Married,Own,70,5,Personal,32,0.14,6,0.1,147325,203327,No,1636,1
1363395,38,Male,West,77922,570,15218,3514,19638,47193,Employed,Widowed,Rent,81,1,Education,23,0.45,8,0.07,80861,238632,No,930,0
4863493,47,Female,North,63905,735,24356,2552,9344,66793,Unemployed,Married,Mortgage,69,4,Business,20,0.22,8,0.12,156944,207763,No,1646,0
7745199,45,Female,East,106390,581,27417,4373,20960,57359,Employed,Married,Own,4,5,Personal,7,0.82,0,0.28,41416,-32080,No,1257,0
8228833,81,Male,North,21731,632,25644,4509,-1361,85295,Unemployed,Divorced,Own,13,1,Education,36,0.8,8,0.02,139195,207451,No,1213,1
4683934,86,Male,West,85798,629,17953,2734,27755,51737,Retired,Married,Own,92,5,Home,4,0.53,7,0.08,100744,30935,Yes,788,0
7506686,78,Female,East,46806,683,33402,2505,21073,44036,Employed,Single,Own,83,1,Home,39,0.71,1,0.26,133095,18109,No,853,0
289556,85,Male,South,73648,547,7050,3473,-4207,72213,Self-Employed,Married,Mortgage,11,3,Business,18,0.7,0,0.09,71869,261577,No,811,0
8801151,36,Male,North,42724,570,11038,1948,54643,49098,Unemployed,Married,Rent,95,1,Business,36,0.51,8,0.27,136925,82467,No,1982,0
237902,21,Female,West,34820,550,20833,5568,30071,66003,Self-Employed,Married,Rent,42,3,Personal,1,0.71,1,0.08,118383,374426,No,1717,0
581573,52,Female,South,83617,559,13088,4414,15537,29646,Unemployed,Single,Mortgage,63,5,Personal,19,0.35,4,0.27,72823,170591,No,1372,0
5146931,81,Female,West,110469,677,23527,2238,38944,41382,Unemployed,Divorced,Own,84,3,Personal,4,0.19,4,0.29,26728,282758,No,1289,0
7066600,66,Male,West,79451,674,23873,2408,37381,88550,Unemployed,Married,Own,50,1,Business,25,0.53,4,0.06,100272,137140,No,1496,0
211569,34,Male,East,39662,601,46172,276,11794,60065,Self-Employed,Widowed,Rent,29,3,Personal,6,0.31,8,0.25,1398,221647,No,1683,0
4042867,61,Male,North,65903,727,30249,5344,44765,56933,Unemployed,Single,Rent,69,3,Business,22,0.64,2,0.05,14364,214471,No,57,0
8778231,47,Male,North,58631,458,19012,1012,3495,59858,Retired,Married,Mortgage,68,2,Business,9,0.77,9,0.14,99072,-100202,No,592,0
1594636,63,Female,North,63130,611,15271,1488,22408,37349,Retired,Widowed,Mortgage,61,4,Business,17,0.17,1,0.17,93391,160765,Yes,444,0
7781178,23,Male,West,62523,632,30125,3689,24808,55313,Retired,Married,Rent,75,3,Education,28,0.81,0,0.11,99029,94745,No,660,0
1003009,54,Female,South,42041,661,10996,3686,-1986,56541,Retired,Widowed,Own,19,1,Education,13,0.63,7,0.13,120841,-15431,No,1365,0
3992357,41,Other,West,60254,707,16824,3863,19772,42360,Employed,Single,Mortgage,43,5,Home,26,0.86,5,0.14,37301,403898,No,904,0
8866588,63,Male,South,74897,710,27017,3233,2624,51119,Unemployed,Single,Mortgage,58,1,Education,7,0.15,4,0.12,46494,313068,No,1213,0
5245648,70,Female,East,38857,521,26302,3338,2443,64867,Retired,Single,Own,41,4,Home,31,0.49,2,0.08,60397,159801,No,1723,0
9077992,77,Female,South,73012,519,2398,4272,20738,50448,Self-Employed,Divorced,Rent,82,3,Car,5,0.58,5,0.08,90739,95876,No,775,0
7035074,80,Male,East,91298,626,31946,1760,6706,53267,Retired,Widowed,Rent,24,1,Education,15,0.86,6,0.15,151429,214538,No,1267,0
8710063,49,Male,North,95041,505,-14453,6491,24460,80593,Retired,Divorced,Own,67,2,Car,34,0.52,8,0.2,144158,286289,No,101,0
7398113,50,Male,East,20996,637,12032,2225,10615,57839,Employed,Married,Mortgage,53,5,Education,37,0.31,2,0.28,89030,160023,No,954,0
8332723,84,Male,East,80122,693,23600,741,29592,45235,Retired,Married,Own,69,4,Business,8,0.22,0,0.04,89081,279042,No,658,0
8131409,35,Male,South,123421,807,17652,1951,5049,27145,Unemployed,Divorced,Mortgage,93,3,Car,6,0.51,4,0.07,203145,246195,No,1681,0
6239347,42,Male,West,101095,408,28010,5941,7066,26534,Unemployed,Divorced,Own,59,4,Personal,29,0.4,8,0.22,131858,246454,No,1182,0
6069621,71,Female,East,65139,739,17311,3161,6847,39075,Retired,Single,Own,50,5,Education,33,0.7,8,0.17,124162,257022,No,1039,0
9145747,75,Female,West,74136,490,27490,1775,8153,45889,Employed,Single,Mortgage,32,1,Personal,21,0.38,7,0.07,187647,339644,No,1958,1
2291535,84,Female,North,23874,711,1260,4367,9760,61459,Unemployed,Single,Rent,44,5,Home,5,0.36,1,0.05,98559,485237,No,795,1
8178564,63,Female,East,81125,522,24100,1972,22011,32021,Unemployed,Single,Rent,77,4,Home,5,0.1,7,0.01,58221,251730,No,603,0
5895339,41,Female,East,57034,631,37134,555,1340,39612,Self-Employed,Married,Rent,64,5,Car,28,0.28,6,0.18,82342,295091,No,1431,0
7155086,49,Other,East,107694,713,33454,3838,38907,53112,Employed,Single,Mortgage,38,3,Education,27,0.24,4,0.18,97367,292147,No,583,1
5304722,64,Male,East,94662,763,27745,5754,27243,65630,Self-Employed,Widowed,Mortgage,69,1,Car,1,0.22,0,0.16,46259,263500,Yes,817,0
8498375,40,Male,West,37419,561,17350,3756,26432,68426,Self-Employed,Married,Rent,48,3,Business,8,0.5,4,0.1,157946,283710,No,583,1
7099344,83,Female,South,19890,666,15053,868,1140,34373,Retired,Divorced,Rent,31,4,Business,26,0.33,6,0.05,12481,194309,No,1141,0
3908129,44,Female,North,77856,634,26222,2970,14581,79227,Self-Employed,Single,Rent,39,1,Business,6,0.66,8,0.2,137263,296355,No,424,0
9169813,19,Female,East,67930,715,6369,1789,19150,99091,Employed,Single,Mortgage,32,5,Education,38,0.89,5,0.25,77500,237889,No,750,0
2019479,34,Female,West,91267,520,21557,2980,15034,52916,Self-Employed,Widowed,Own,57,4,Business,6,0.5,2,0.07,55156,37197,No,725,0
9939015,50,Female,North,74322,753,22438,4864,17450,39856,Retired,Divorced,Rent,74,1,Home,16,0.59,5,0.29,7407,208451,Yes,1844,0
8276303,26,Male,West,45893,689,27675,5441,27871,35567,Self-Employed,Married,Mortgage,90,1,Education,37,0.36,8,0.17,144454,56365,No,1025,0
7598901,60,Male,South,79719,796,10675,2919,38341,2207,Employed,Single,Rent,80,1,Education,4,0.14,6,0.1,105505,142583,No,1001,0
5045481,65,Male,West,26116,502,26945,2890,-6830,44840,Self-Employed,Single,Rent,99,5,Car,18,0.84,6,0.13,38752,260342,No,304,1
3950528,56,Female,North,60061,693,5078,4358,29605,42860,Employed,Widowed,Rent,25,1,Car,35,0.56,6,0.11,93874,202824,Yes,851,0
4780862,59,Female,North,60310,630,16279,3432,28890,39326,Employed,Single,Mortgage,3,2,Business,31,0.74,5,0.24,94139,95685,No,116,1
786763,43,Female,North,106537,630,24261,-779,23134,40692,Self-Employed,Single,Mortgage,11,5,Home,3,0.45,3,0.15,115529,36022,No,736,1
5771716,67,Male,West,86573,574,7971,3242,33047,61247,Unemployed,Single,Mortgage,26,4,Car,1,0.87,2,0.11,136940,59907,No,24,0
7362697,42,Male,East,61587,708,40447,942,16809,69478,Employed,Single,Rent,45,2,Car,37,0.8,1,0.06,172314,378661,No,1634,0
3243446,41,Female,South,39009,862,21955,5772,25929,75982,Self-Employed,Single,Own,18,4,Car,15,0.18,8,0.23,134995,249821,No,1961,0
8615515,30,Female,West,56630,555,37804,2394,4087,46836,Self-Employed,Married,Own,9,4,Education,8,0.71,3,0.28,86774,323341,No,72,0
6664497,77,Female,East,84351,562,2453,2936,3288,65242,Unemployed,Married,Own,88,4,Education,1,0.32,8,0.14,118238,238001,Yes,735,1
3580266,24,Female,West,22678,627,23076,4359,32427,64935,Self-Employed,Married,Rent,81,3,Car,23,0.56,5,0.15,-37380,293688,No,300,0
7791733,74,Male,South,30604,706,14370,1248,-12567,9997,Retired,Married,Mortgage,66,4,Home,29,0.15,9,0.2,161320,190470,No,-415,0
4637064,53,Male,South,66797,610,18224,3308,62826,55522,Unemployed,Married,Mortgage,24,5,Home,3,0.69,1,0.06,107557,308053,No,755,0
7986664,62,Female,East,106172,674,23769,4713,31612,83249,Employed,Married,Own,21,3,Car,23,0.39,5,0.23,136965,-18475,Yes,927,0
2709162,37,Female,South,129767,614,4794,2871,8165,11194,Retired,Divorced,Mortgage,49,4,Personal,29,0.17,6,0.25,76424,269874,No,1356,0
1551462,82,Male,North,67201,605,23970,-534,27499,59521,Retired,Single,Mortgage,33,3,Home,6,0.45,6,0.06,59996,350237,Yes,688,1
8266264,25,Male,South,45181,689,18849,4468,7239,61232,Retired,Widowed,Own,75,1,Business,17,0.5,3,0.28,51026,251333,No,725,1
4308536,33,Male,West,42401,601,13166,814,5539,86492,Unemployed,Single,Own,58,4,Personal,29,0.22,0,0.17,156104,248968,No,1196,0
2961893,31,Male,South,95216,458,25853,791,33410,43058,Self-Employed,Married,Own,27,1,Business,9,0.67,2,0.04,125314,217833,No,2016,0
5044555,32,Female,North,37563,759,35235,4042,26710,58778,Unemployed,Widowed,Own,57,5,Car,31,0.8,8,0.3,150020,299788,Yes,1075,0
7593727,83,Female,North,49032,720,14323,2611,9365,120763,Employed,Single,Mortgage,48,3,Business,13,0.76,6,0.15,123610,230991,No,811,0
7875772,47,Male,North,35813,480,30591,5342,40531,30106,Self-Employed,Widowed,Mortgage,67,5,Education,37,0.64,9,0.21,225609,297869,No,1149,0
7282226,80,Female,South,64716,550,16559,3465,43197,42046,Retired,Widowed,Rent,75,4,Home,21,0.81,3,0.22,147302,145620,No,663,0
6221184,68,Female,East,96667,842,9045,2789,-15725,35716,Employed,Divorced,Own,17,3,Education,30,0.21,6,0.02,118291,277191,No,1122,0
2365350,42,Male,East,80440,328,5028,4407,18682,51423,Employed,Married,Own,72,3,Education,27,0.25,3,0.09,51293,36186,No,422,0
5156492,75,Female,West,25054,539,25021,174,36638,33403,Retired,Divorced,Own,17,3,Education,34,0.42,7,0.06,58674,246525,No,512,0
8961856,80,Female,East,68882,604,10903,2458,19852,51204,Retired,Single,Mortgage,14,2,Car,12,0.4,0,0.16,161015,215799,No,1724,1
1744929,79,Female,West,33877,604,10842,2513,9156,54819,Unemployed,Single,Rent,6,3,Personal,3,0.45,5,0.06,112039,240275,No,1228,1
119146,39,Male,South,71254,667,22059,2131,30903,75856,Employed,Married,Rent,91,3,Home,15,0.66,0,0.21,156763,130480,No,229,0
96587,75,Male,North,79995,599,26298,-504,41693,58742,Retired,Widowed,Rent,49,1,Education,15,0.43,0,0.15,63500,303437,No,584,0
9092481,75,Male,South,42735,866,16308,2748,31025,34855,Employed,Widowed,Mortgage,89,2,Business,26,0.59,7,0.23,126309,225856,Yes,1328,1
5384154,66,Male,South,7081,671,26882,1491,23425,45894,Retired,Divorced,Rent,55,5,Car,14,0.72,6,0.05,89079,284028,No,2439,0
1128663,69,Female,North,14352,500,12388,3556,18366,51042,Employed,Divorced,Own,66,4,Business,17,0.48,9,0.16,123416,281424,No,1322,0
1148352,59,Male,East,67963,615,18677,2949,25392,81117,Self-Employed,Single,Rent,9,5,Business,38,0.13,9,0.18,32923,223987,No,1216,1
5687041,87,Female,West,71352,740,20670,3366,13014,37237,Employed,Divorced,Mortgage,51,3,Personal,10,0.23,4,0.11,92438,244198,No,1194,1
2900852,32,Male,North,37462,715,15457,1928,42864,52616,Unemployed,Single,Rent,73,5,Business,10,0.15,3,0.14,101342,185339,No,24,0
7992744,71,Male,East,68930,621,12129,3715,26367,51088,Unemployed,Divorced,Mortgage,58,2,Personal,38,0.76,0,0.06,101608,215511,No,908,0
7513796,77,Female,North,94409,536,38703,5400,-4473,82875,Employed,Single,Mortgage,60,2,Education,30,0.45,4,0.27,153066,65081,No,27,0
2868194,25,Female,East,49040,747,16824,4593,-1947,6758,Retired,Widowed,Own,66,2,Personal,7,0.58,9,0.23,87267,278340,No,1490,0
6040441,70,Male,West,63033,558,5082,3301,25903,58247,Self-Employed,Married,Own,79,4,Education,31,0.71,0,0.07,-1010,165840,No,320,0
72291,77,Female,East,47085,735,13413,2551,19266,28230,Self-Employed,Widowed,Own,94,3,Business,22,0.28,9,0.19,38824,351628,No,922,0
1061778,22,Male,North,99750,713,17705,2505,-1730,36519,Retired,Widowed,Mortgage,72,5,Car,23,0.31,6,0.19,132540,164070,No,664,0
5162076,85,Male,East,41760,643,17564,3169,33236,70842,Retired,Widowed,Rent,46,3,Home,26,0.88,1,0.3,97969,225550,Yes,813,0
4506876,23,Male,South,42247,852,26490,3567,32671,51986,Unemployed,Widowed,Rent,87,2,Business,25,0.47,4,0.22,-21484,225255,No,1139,1
3904438,64,Female,North,59795,612,4753,5506,35155,63296,Retired,Widowed,Own,25,3,Personal,28,0.71,3,0.05,143900,25580,No,1208,0
5447382,72,Male,West,16781,581,21720,3061,9503,46933,Unemployed,Divorced,Rent,31,2,Home,30,0.65,3,0.05,88832,213152,Yes,1132,0
8330232,57,Female,South,61331,757,23677,5385,10657,3976,Employed,Widowed,Mortgage,0,4,Business,28,0.19,4,0.12,64516,192306,No,606,0
